FIPS,NumBlds,BldsSFHA,BldsPctSFHA,Place,Policies,PctPolicies,PctDiff,Var1Class,Var2Class,VarClass
13317,7312,6,0.082056893,WILKES COUNTY GEORGIA,2,0.027352298,-0.054704595,B,3,B3
13125,2086,10,0.479386385,GLASCOCK COUNTY GEORGIA,2,0.095877277,-0.383509108,B,3,B3
13301,3840,10,0.260416667,WARREN COUNTY GEORGIA,2,0.052083333,-0.208333334,B,3,B3
13053,3744,15,0.400641026,CHATTAHOOCHEE COUNTY GEORGIA,2,0.053418803,-0.347222223,B,3,B3
13243,5263,16,0.30400912,RANDOLPH COUNTY GEORGIA,1,0.01900057,-0.28500855,B,3,B3
13197,4934,21,0.42561816,MARION COUNTY GEORGIA,1,0.020267531,-0.405350629,B,3,B3
35028,7895,26,0.329322356,LOS ALAMOS COUNTY NEW MEXICO,25,0.316656111,-0.012666245,B,3,B3
45005,5540,28,0.505415162,ALLENDALE COUNTY SOUTH CAROLINA,4,0.072202166,-0.433212996,B,3,B3
13231,10265,29,0.282513395,PIKE COUNTY GEORGIA,7,0.068192888,-0.214320507,B,3,B3
13283,3993,30,0.751314801,TREUTLEN COUNTY GEORGIA,1,0.025043827,-0.726270974,B,3,B3
47023,9186,31,0.337470063,CHESTER COUNTY TENNESSEE,9,0.09797518,-0.239494883,B,3,B3
27129,16151,33,0.204321714,RENVILLE COUNTY MINNESOTA,6,0.037149403,-0.167172311,B,3,B3
13273,6468,34,0.525664811,TERRELL COUNTY GEORGIA,12,0.185528757,-0.340136054,B,3,B3
46003,5743,35,0.609437576,AURORA COUNTY SOUTH DAKOTA,3,0.052237507,-0.557200069,B,3,B3
45087,18296,35,0.191298645,UNION COUNTY SOUTH CAROLINA,1,0.005465676,-0.185832969,B,3,B3
17009,3569,38,1.064724012,BROWN COUNTY ILLINOIS,4,0.112076212,-0.9526478,B,3,B3
38079,6724,38,0.565139798,ROLETTE COUNTY NORTH DAKOTA,6,0.0892326,-0.475907198,B,3,B3
13221,9971,38,0.381105205,OGLETHORPE COUNTY GEORGIA,10,0.100290843,-0.280814362,B,3,B3
13101,2177,40,1.837390905,ECHOLS COUNTY GEORGIA,4,0.18373909,-1.653651815,B,3,B3
13167,5785,40,0.691443388,JOHNSON COUNTY GEORGIA,3,0.051858254,-0.639585134,B,3,B3
37007,16251,42,0.258445634,ANSON COUNTY NORTH CAROLINA,6,0.036920805,-0.221524829,B,3,B3
38085,3068,43,1.401564537,SIOUX COUNTY NORTH DAKOTA,2,0.065189048,-1.336375489,B,3,B3
13289,5354,43,0.803137841,TWIGGS COUNTY GEORGIA,3,0.056032873,-0.747104968,B,3,B3
13189,11895,44,0.369903321,MCDUFFIE COUNTY GEORGIA,11,0.09247583,-0.277427491,B,3,B3
13005,7911,46,0.581468841,BACON COUNTY GEORGIA,7,0.088484389,-0.492984452,B,3,B3
13263,4437,48,1.081812035,TALBOT COUNTY GEORGIA,8,0.180302006,-0.901510029,B,3,B3
13119,17064,48,0.281293952,FRANKLIN COUNTY GEORGIA,7,0.041022035,-0.240271917,B,3,B3
13079,7608,49,0.644058885,CRAWFORD COUNTY GEORGIA,6,0.078864353,-0.565194532,B,3,B3
13105,13483,49,0.363420604,ELBERT COUNTY GEORGIA,7,0.051917229,-0.311503375,B,3,B3
45037,13978,49,0.350550866,EDGEFIELD COUNTY SOUTH CAROLINA,25,0.178852482,-0.171698384,B,3,B3
29057,8748,52,0.594421582,DADE COUNTY MISSOURI,1,0.011431184,-0.582990398,B,3,B3
45011,13740,53,0.38573508,BARNWELL COUNTY SOUTH CAROLINA,7,0.050946143,-0.334788937,B,3,B3
47049,13571,57,0.420013264,FENTRESS COUNTY TENNESSEE,6,0.044211922,-0.375801342,B,3,B3
47007,8992,58,0.645017794,BLEDSOE COUNTY TENNESSEE,7,0.077846975,-0.567170819,B,3,B3
28155,6225,59,0.947791165,WEBSTER COUNTY MISSISSIPPI,3,0.048192771,-0.899598394,B,3,B3
51099,10498,59,0.562011812,KING GEORGE COUNTY VIRGINIA,58,0.552486188,-0.009525624,B,3,B3
32027,4259,61,1.432261094,PERSHING COUNTY NEVADA,2,0.04695938,-1.385301714,B,3,B3
47035,26939,61,0.226437507,CUMBERLAND COUNTY TENNESSEE,24,0.089090167,-0.13734734,B,3,B3
13171,9459,63,0.66603235,LAMAR COUNTY GEORGIA,12,0.126863305,-0.539169045,B,3,B3
51145,13050,66,0.505747126,POWHATAN COUNTY VIRGINIA,42,0.32183908,-0.183908046,B,3,B3
13287,5721,68,1.188603391,TURNER COUNTY GEORGIA,8,0.139835693,-1.048767698,B,3,B3
37005,11182,73,0.652834913,ALLEGHANY COUNTY NORTH CAROLINA,19,0.169915936,-0.482918977,B,3,B3
13225,11939,73,0.611441494,PEACH COUNTY GEORGIA,16,0.134014574,-0.47742692,B,3,B3
51065,13447,73,0.542872016,FLUVANNA COUNTY VIRGINIA,41,0.304900721,-0.237971295,B,3,B3
51075,12204,73,0.598164536,GOOCHLAND COUNTY VIRGINIA,54,0.442477876,-0.15568666,B,3,B3
38005,8176,74,0.905088063,BENSON COUNTY NORTH DAKOTA,11,0.134540117,-0.770547946,B,3,B3
21147,10163,74,0.728131457,MCCREARY COUNTY KENTUCKY,1,0.009839614,-0.718291843,B,3,B3
1035,10057,74,0.735805906,CONECUH COUNTY ALABAMA,4,0.039773292,-0.696032614,B,3,B3
8014,19282,74,0.383777616,BROOMFIELD COUNTY COLORADO,96,0.497873665,0.114096049,B,3,B3
51029,11013,77,0.699173704,BUCKINGHAM COUNTY VIRGINIA,11,0.099881958,-0.599291746,B,3,B3
13133,10746,77,0.716545691,GREENE COUNTY GEORGIA,36,0.335008375,-0.381537316,B,3,B3
46111,4457,79,1.772492708,SANBORN COUNTY SOUTH DAKOTA,5,0.112183083,-1.660309625,B,3,B3
29039,13065,80,0.612323,CEDAR COUNTY MISSOURI,2,0.015308075,-0.597014925,B,3,B3
17045,14515,80,0.551153979,EDGAR COUNTY ILLINOIS,11,0.075783672,-0.475370307,B,3,B3
46031,5085,82,1.612586037,CORSON COUNTY SOUTH DAKOTA,1,0.019665683,-1.592920354,B,3,B3
51081,6236,85,1.363053239,GREENSVILLE COUNTY VIRGINIA,11,0.176395125,-1.186658114,B,3,B3
13219,15442,85,0.550446833,OCONEE COUNTY GEORGIA,54,0.349695635,-0.200751198,B,3,B3
13109,5517,86,1.558818198,EVANS COUNTY GEORGIA,14,0.253761102,-1.305057096,B,3,B3
28009,6325,86,1.359683794,BENTON COUNTY MISSISSIPPI,4,0.063241107,-1.296442687,B,3,B3
13195,17644,87,0.493085468,MADISON COUNTY GEORGIA,8,0.045341192,-0.447744276,B,3,B3
13315,5687,88,1.547388781,WILCOX COUNTY GEORGIA,10,0.175839634,-1.371549147,B,3,B3
17023,12302,90,0.73158836,CLARK COUNTY ILLINOIS,8,0.065030076,-0.666558284,B,3,B3
13061,2802,92,3.283369022,CLAY COUNTY GEORGIA,2,0.071377587,-3.211991435,B,3,B3
13239,2309,93,4.027717627,QUITMAN COUNTY GEORGIA,2,0.086617583,-3.941100044,B,3,B3
47137,4925,93,1.888324873,PICKETT COUNTY TENNESSEE,4,0.081218274,-1.807106599,B,3,B3
37093,21707,95,0.437646842,HOKE COUNTY NORTH CAROLINA,144,0.663380476,0.225733634,B,3,B3
51011,10260,96,0.935672515,APPOMATTOX COUNTY VIRGINIA,11,0.107212476,-0.828460039,B,3,B3
28063,4721,97,2.054649439,JEFFERSON COUNTY MISSISSIPPI,9,0.190637577,-1.864011862,B,3,B3
13163,9637,97,1.006537304,JEFFERSON COUNTY GEORGIA,11,0.114143406,-0.892393898,B,3,B3
13149,7418,100,1.348072257,HEARD COUNTY GEORGIA,3,0.040442168,-1.307630089,B,3,B3
13247,29460,100,0.339443313,ROCKDALE COUNTY GEORGIA,123,0.417515275,0.078071962,B,3,B3
51181,5617,102,1.815915969,SURRY COUNTY VIRGINIA,40,0.71212391,-1.103792059,B,3,B3
19069,11465,102,0.889664195,FRANKLIN COUNTY IOWA,10,0.08722198,-0.802442215,B,3,B3
28069,6765,103,1.522542498,KEMPER COUNTY MISSISSIPPI,2,0.029563932,-1.492978566,B,3,B3
13271,7436,103,1.385153308,TELFAIR COUNTY GEORGIA,7,0.094136633,-1.291016675,B,3,B3
13091,11796,104,0.881654798,DODGE COUNTY GEORGIA,10,0.0847745,-0.796880298,B,3,B3
38055,14399,104,0.72227238,MCLEAN COUNTY NORTH DAKOTA,2,0.013889853,-0.708382527,B,3,B3
45017,11123,106,0.952980311,CALHOUN COUNTY SOUTH CAROLINA,14,0.125865324,-0.827114987,B,3,B3
37169,35139,106,0.301659125,STOKES COUNTY NORTH CAROLINA,25,0.07114602,-0.230513105,B,3,B3
21201,2717,107,3.938167096,ROBERTSON COUNTY KENTUCKY,2,0.0736106,-3.864556496,B,3,B3
32013,9482,108,1.139000211,HUMBOLDT COUNTY NEVADA,4,0.042185193,-1.096815018,B,3,B3
17035,10055,108,1.074092491,CUMBERLAND COUNTY ILLINOIS,2,0.019890602,-1.054201889,B,3,B3
47033,9042,110,1.216545012,CROCKETT COUNTY TENNESSEE,13,0.143773501,-1.072771511,B,3,B3
51063,15657,110,0.702561155,FLOYD COUNTY VIRGINIA,17,0.108577633,-0.593983522,B,3,B3
1027,9587,111,1.157817878,CLAY COUNTY ALABAMA,2,0.020861583,-1.136956295,B,3,B3
46061,4492,112,2.49332146,HANSON COUNTY SOUTH DAKOTA,9,0.200356189,-2.292965271,B,3,B3
13209,5210,112,2.149712092,MONTGOMERY COUNTY GEORGIA,15,0.287907869,-1.861804223,B,3,B3
56043,6557,112,1.708098216,WASHAKIE COUNTY WYOMING,7,0.106756138,-1.601342078,B,3,B3
38009,11137,114,1.023614977,BOTTINEAU COUNTY NORTH DAKOTA,6,0.053874472,-0.969740505,B,3,B3
27041,23184,114,0.491718427,DOUGLAS COUNTY MINNESOTA,12,0.051759834,-0.439958593,B,3,B3
37197,31657,114,0.360109928,YADKIN COUNTY NORTH CAROLINA,11,0.034747449,-0.325362479,B,3,B3
45025,27766,114,0.410574083,CHESTERFIELD COUNTY SOUTH CAROLINA,27,0.09724123,-0.313332853,B,3,B3
13011,11509,115,0.999218003,BANKS COUNTY GEORGIA,5,0.043444261,-0.955773742,B,3,B3
17169,5062,116,2.291584354,SCHUYLER COUNTY ILLINOIS,13,0.256815488,-2.034768866,B,3,B3
1109,19331,116,0.600072423,PIKE COUNTY ALABAMA,19,0.098287724,-0.501784699,B,3,B3
47017,19274,117,0.607035384,CARROLL COUNTY TENNESSEE,24,0.124520079,-0.482515305,B,3,B3
13309,3732,118,3.161843516,WHEELER COUNTY GEORGIA,11,0.294748124,-2.867095392,B,3,B3
13023,6867,118,1.718363186,BLECKLEY COUNTY GEORGIA,16,0.232998398,-1.485364788,B,3,B3
22013,9629,118,1.225464742,BIENVILLE PARISH LOUISIANA,15,0.155779416,-1.069685326,B,3,B3
47129,13046,118,0.904491798,MORGAN COUNTY TENNESSEE,12,0.091982217,-0.812509581,B,3,B3
47133,13789,118,0.855754587,OVERTON COUNTY TENNESSEE,21,0.152295308,-0.703459279,B,3,B3
13193,7247,119,1.642058783,MACON COUNTY GEORGIA,12,0.16558576,-1.476473023,B,3,B3
28005,9935,120,1.207851032,AMITE COUNTY MISSISSIPPI,12,0.120785103,-1.087065929,B,3,B3
13199,13576,120,0.883912787,MERIWETHER COUNTY GEORGIA,12,0.088391279,-0.795521508,B,3,B3
13157,30483,120,0.393662041,JACKSON COUNTY GEORGIA,35,0.114818095,-0.278843946,B,3,B3
51147,11361,123,1.082651175,PRINCE EDWARD COUNTY VIRGINIA,30,0.264061262,-0.818589913,B,3,B3
28131,10458,125,1.195257219,STONE COUNTY MISSISSIPPI,53,0.506789061,-0.688468158,B,3,B3
21105,4674,126,2.6957638,HICKMAN COUNTY KENTUCKY,4,0.085579803,-2.610183997,B,3,B3
47061,8570,126,1.470245041,GRUNDY COUNTY TENNESSEE,9,0.105017503,-1.365227538,B,3,B3
47069,13467,126,0.935620405,HARDEMAN COUNTY TENNESSEE,6,0.044553353,-0.891067052,B,3,B3
29049,14615,126,0.862127951,CLINTON COUNTY MISSOURI,19,0.130003421,-0.73212453,B,3,B3
39071,32325,126,0.389791183,HIGHLAND COUNTY OHIO,4,0.012374323,-0.37741686,B,3,B3
28117,14183,127,0.895438201,PRENTISS COUNTY MISSISSIPPI,10,0.070506945,-0.824931256,B,3,B3
13131,15147,127,0.838449858,GRADY COUNTY GEORGIA,13,0.085825576,-0.752624282,B,3,B3
8049,15489,127,0.819936729,GRAND COUNTY COLORADO,145,0.936148234,0.116211505,B,3,B3
47101,7828,128,1.635155851,LEWIS COUNTY TENNESSEE,25,0.319366377,-1.315789474,B,3,B3
40139,11568,129,1.115145228,TEXAS COUNTY OKLAHOMA,8,0.069156293,-1.045988935,B,3,B3
21207,15310,129,0.842586545,RUSSELL COUNTY KENTUCKY,10,0.065316786,-0.777269759,B,3,B3
13293,15000,129,0.86,UPSON COUNTY GEORGIA,21,0.14,-0.72,B,3,B3
28019,5429,130,2.394547799,CHOCTAW COUNTY MISSISSIPPI,13,0.23945478,-2.155093019,B,3,B3
47095,1944,132,6.790123457,LAKE COUNTY TENNESSEE,39,2.00617284,-4.783950617,B,3,B3
13003,5471,132,2.412721623,ATKINSON COUNTY GEORGIA,5,0.091390971,-2.321330652,B,3,B3
1105,6398,132,2.063144733,PERRY COUNTY ALABAMA,1,0.015629884,-2.047514849,B,3,B3
19049,29372,132,0.449407599,DALLAS COUNTY IOWA,94,0.320032684,-0.129374915,B,3,B3
13043,6172,133,2.154893065,CANDLER COUNTY GEORGIA,18,0.291639663,-1.863253402,B,3,B3
13049,5803,133,2.291917973,CHARLTON COUNTY GEORGIA,30,0.516973979,-1.774943994,B,3,B3
28001,13056,133,1.018688725,ADAMS COUNTY MISSISSIPPI,52,0.398284314,-0.620404411,B,3,B3
13169,13822,134,0.969468963,JONES COUNTY GEORGIA,29,0.209810447,-0.759658516,B,3,B3
51043,8650,136,1.572254335,CLARKE COUNTY VIRGINIA,59,0.682080925,-0.89017341,B,3,B3
47185,15734,136,0.864370154,WHITE COUNTY TENNESSEE,14,0.088979281,-0.775390873,B,3,B3
48115,8113,137,1.688647849,DAWSON COUNTY TEXAS,9,0.11093307,-1.577714779,B,3,B3
37077,32374,137,0.423179094,GRANVILLE COUNTY NORTH CAROLINA,44,0.135911534,-0.28726756,B,3,B3
13033,13637,140,1.026618758,BURKE COUNTY GEORGIA,20,0.146659823,-0.879958935,B,3,B3
47175,4197,141,3.35954253,VAN BUREN COUNTY TENNESSEE,20,0.476530855,-2.883011675,B,3,B3
37033,19966,141,0.706200541,CASWELL COUNTY NORTH CAROLINA,3,0.015025543,-0.691174998,B,3,B3
13173,4939,142,2.875075926,LANIER COUNTY GEORGIA,24,0.485928326,-2.3891476,B,3,B3
1041,10844,142,1.309479897,CRENSHAW COUNTY ALABAMA,6,0.055330136,-1.254149761,B,3,B3
13155,6893,144,2.089075874,IRWIN COUNTY GEORGIA,6,0.087044828,-2.002031046,B,3,B3
37079,12704,144,1.133501259,GREENE COUNTY NORTH CAROLINA,105,0.826511335,-0.306989924,B,3,B3
17021,16250,145,0.892307692,CHRISTIAN COUNTY ILLINOIS,23,0.141538462,-0.75076923,B,3,B3
28115,18869,146,0.773755896,PONTOTOC COUNTY MISSISSIPPI,24,0.12719275,-0.646563146,B,3,B3
38041,5113,147,2.875024447,HETTINGER COUNTY NORTH DAKOTA,2,0.039115979,-2.835908468,B,3,B3
13207,13007,148,1.137848851,MONROE COUNTY GEORGIA,82,0.630429769,-0.507419082,B,3,B3
45001,15915,151,0.948790449,ABBEVILLE COUNTY SOUTH CAROLINA,9,0.056550424,-0.892240025,B,3,B3
5027,12235,152,1.242337556,COLUMBIA COUNTY ARKANSAS,12,0.098079281,-1.144258275,B,3,B3
13235,5615,153,2.724844167,PULASKI COUNTY GEORGIA,27,0.480854853,-2.243989314,B,3,B3
51157,6646,153,2.302136624,RAPPAHANNOCK COUNTY VIRGINIA,35,0.526632561,-1.775504063,B,3,B3
6027,10772,153,1.420349053,INYO COUNTY CALIFORNIA,49,0.45488303,-0.965466023,B,3,B3
47027,7015,155,2.209550962,CLAY COUNTY TENNESSEE,22,0.313613685,-1.895937277,B,3,B3
38093,18773,155,0.825653865,STUTSMAN COUNTY NORTH DAKOTA,70,0.372875939,-0.452777926,B,3,B3
5039,4467,156,3.492276696,DALLAS COUNTY ARKANSAS,4,0.089545556,-3.40273114,B,3,B3
45021,30576,157,0.513474621,CHEROKEE COUNTY SOUTH CAROLINA,20,0.06541078,-0.448063841,B,3,B3
29107,25955,159,0.612598729,LAFAYETTE COUNTY MISSOURI,9,0.0346754,-0.577923329,B,3,B3
40055,5138,160,3.11405216,GREER COUNTY OKLAHOMA,4,0.077851304,-3.036200856,B,3,B3
39055,48210,161,0.333955611,GEAUGA COUNTY OHIO,111,0.230242688,-0.103712923,B,3,B3
28065,8883,164,1.846223123,JEFFERSON DAVIS COUNTY MISSISSIPPI,3,0.033772374,-1.812450749,B,3,B3
37059,26307,164,0.623408218,DAVIE COUNTY NORTH CAROLINA,63,0.239479986,-0.383928232,B,3,B3
51127,9251,165,1.783590963,NEW KENT COUNTY VIRGINIA,104,1.124202789,-0.659388174,B,3,B3
37069,35449,165,0.465457418,FRANKLIN COUNTY NORTH CAROLINA,83,0.234139186,-0.231318232,B,3,B3
21003,14924,166,1.112302332,ALLEN COUNTY KENTUCKY,20,0.134012329,-0.978290003,B,3,B3
47077,15937,166,1.041601305,HENDERSON COUNTY TENNESSEE,24,0.15059296,-0.891008345,B,3,B3
6109,37108,166,0.447342891,TUOLUMNE COUNTY CALIFORNIA,45,0.121267651,-0.32607524,B,3,B3
21061,10819,167,1.543580738,EDMONSON COUNTY KENTUCKY,10,0.092429984,-1.451150754,B,3,B3
13107,13399,167,1.246361669,EMANUEL COUNTY GEORGIA,15,0.111948653,-1.134413016,B,3,B3
51091,3742,172,4.596472475,HIGHLAND COUNTY VIRGINIA,19,0.507749866,-4.088722609,B,3,B3
40149,10983,172,1.566056633,WASHITA COUNTY OKLAHOMA,14,0.127469726,-1.438586907,B,3,B3
51113,10637,173,1.626398421,MADISON COUNTY VIRGINIA,35,0.329040143,-1.297358278,B,3,B3
1099,13355,173,1.295394983,MONROE COUNTY ALABAMA,12,0.089853987,-1.205540996,B,3,B3
29115,13272,174,1.311030741,LINN COUNTY MISSOURI,11,0.082881254,-1.228149487,B,3,B3
21039,4964,175,3.525382756,CARLISLE COUNTY KENTUCKY,8,0.161160355,-3.364222401,B,3,B3
51053,17408,176,1.011029412,DINWIDDIE COUNTY VIRGINIA,30,0.172334559,-0.838694853,B,3,B3
37149,13551,176,1.298797137,POLK COUNTY NORTH CAROLINA,69,0.509187514,-0.789609623,B,3,B3
51149,15704,177,1.127101375,PRINCE GEORGE COUNTY VIRGINIA,82,0.522159959,-0.604941416,B,3,B3
21213,11904,178,1.495295699,SIMPSON COUNTY KENTUCKY,36,0.302419355,-1.192876344,B,3,B3
17095,32164,178,0.553413755,KNOX COUNTY ILLINOIS,37,0.115035443,-0.438378312,B,3,B3
17155,5683,180,3.167341193,PUTNAM COUNTY ILLINOIS,10,0.1759634,-2.991377793,B,3,B3
17129,9517,180,1.891352317,MENARD COUNTY ILLINOIS,13,0.136597667,-1.75475465,B,3,B3
51047,21121,180,0.852232375,CULPEPER COUNTY VIRGINIA,66,0.312485204,-0.539747171,B,3,B3
18049,15008,181,1.206023454,FULTON COUNTY INDIANA,42,0.279850746,-0.926172708,B,3,B3
13137,20743,181,0.872583522,HABERSHAM COUNTY GEORGIA,58,0.279612399,-0.592971123,B,3,B3
21171,11052,183,1.655808903,MONROE COUNTY KENTUCKY,3,0.027144408,-1.628664495,B,3,B3
28007,11142,183,1.642434033,ATTALA COUNTY MISSISSIPPI,30,0.269251481,-1.373182552,B,3,B3
48179,14431,183,1.268103389,GRAY COUNTY TEXAS,5,0.034647634,-1.233455755,B,3,B3
45047,31816,183,0.575182298,GREENWOOD COUNTY SOUTH CAROLINA,81,0.254588886,-0.320593412,B,3,B3
8039,18525,184,0.993252362,ELBERT COUNTY COLORADO,25,0.134952767,-0.858299595,B,3,B3
13037,3516,185,5.261660978,CALHOUN COUNTY GEORGIA,6,0.170648464,-5.091012514,C,3,C3
17069,4308,185,4.294336119,HARDIN COUNTY ILLINOIS,7,0.162488394,-4.131847725,B,3,B3
13027,10628,185,1.740684983,BROOKS COUNTY GEORGIA,25,0.2352277,-1.505457283,B,3,B3
29135,12631,185,1.464650463,MONITEAU COUNTY MISSOURI,8,0.063336236,-1.401314227,B,3,B3
37181,25427,188,0.739371534,VANCE COUNTY NORTH CAROLINA,22,0.086522201,-0.652849333,B,3,B3
47047,21118,188,0.890235818,FAYETTE COUNTY TENNESSEE,96,0.454588503,-0.435647315,B,3,B3
5047,12217,190,1.555209953,FRANKLIN COUNTY ARKANSAS,24,0.196447573,-1.35876238,B,3,B3
13187,14712,190,1.291462751,LUMPKIN COUNTY GEORGIA,28,0.190320827,-1.101141924,B,3,B3
47099,27967,190,0.679372117,LAWRENCE COUNTY TENNESSEE,31,0.110844924,-0.568527193,B,3,B3
55107,14683,191,1.300824082,RUSK COUNTY WISCONSIN,22,0.14983314,-1.150990942,B,3,B3
20085,11596,192,1.65574336,JACKSON COUNTY KANSAS,9,0.07761297,-1.57813039,B,3,B3
17147,10441,192,1.83890432,PIATT COUNTY ILLINOIS,38,0.363949813,-1.474954507,B,3,B3
45023,20085,193,0.960916107,CHESTER COUNTY SOUTH CAROLINA,25,0.124470998,-0.836445109,B,3,B3
27151,11762,194,1.649379357,SWIFT COUNTY MINNESOTA,10,0.085019554,-1.564359803,B,3,B3
13143,15560,194,1.246786632,HARALSON COUNTY GEORGIA,10,0.064267352,-1.18251928,B,3,B3
51159,6299,195,3.095729481,RICHMOND COUNTY VIRGINIA,63,1.000158755,-2.095570726,B,3,B3
28017,10807,195,1.804386046,CHICKASAW COUNTY MISSISSIPPI,17,0.15730545,-1.647080596,B,3,B3
21087,11655,196,1.681681682,GREEN COUNTY KENTUCKY,9,0.077220077,-1.604461605,B,3,B3
47183,21720,196,0.902394107,WEAKLEY COUNTY TENNESSEE,36,0.165745856,-0.736648251,B,3,B3
46023,11742,197,1.677738034,CHARLES MIX COUNTY SOUTH DAKOTA,8,0.068131494,-1.60960654,B,3,B3
13007,2743,198,7.218374043,BAKER COUNTY GEORGIA,14,0.510390084,-6.707983959,C,3,C3
47169,4506,198,4.394141145,TROUSDALE COUNTY TENNESSEE,25,0.554815801,-3.839325344,B,3,B3
17081,22277,198,0.888809086,JEFFERSON COUNTY ILLINOIS,28,0.125690174,-0.763118912,B,3,B3
55041,10234,199,1.94449873,FOREST COUNTY WISCONSIN,9,0.087942154,-1.856556576,B,3,B3
51097,5199,202,3.88536257,KING AND QUEEN CO VIRGINIA,48,0.923254472,-2.962108098,B,3,B3
21033,10981,202,1.839541025,CALDWELL COUNTY KENTUCKY,22,0.200346052,-1.639194973,B,3,B3
37153,25439,202,0.79405637,RICHMOND COUNTY NORTH CAROLINA,47,0.18475569,-0.60930068,B,3,B3
45009,7692,203,2.639105564,BAMBERG COUNTY SOUTH CAROLINA,22,0.28601144,-2.353094124,B,3,B3
27073,10861,203,1.869072829,LAC QUI PARLE COUNTY MINNESOTA,8,0.073658043,-1.795414786,B,3,B3
51101,8735,203,2.323983973,KING WILLIAM COUNTY VIRGINIA,76,0.870062965,-1.453921008,B,3,B3
26143,21460,206,0.959925443,ROSCOMMON COUNTY MICHIGAN,7,0.032618826,-0.927306617,B,3,B3
19181,27650,206,0.745027125,WARREN COUNTY IOWA,30,0.108499096,-0.636528029,B,3,B3
47141,30098,207,0.687753339,PUTNAM COUNTY TENNESSEE,95,0.31563559,-0.372117749,B,3,B3
21053,8493,208,2.449075709,CLINTON COUNTY KENTUCKY,7,0.082420817,-2.366654892,B,3,B3
29053,13680,208,1.520467836,COOPER COUNTY MISSOURI,7,0.051169591,-1.469298245,B,3,B3
19079,14487,208,1.435770001,HAMILTON COUNTY IOWA,9,0.062124663,-1.373645338,B,3,B3
28097,6861,210,3.060778312,MONTGOMERY COUNTY MISSISSIPPI,13,0.189476753,-2.871301559,B,3,B3
29111,9442,210,2.224105062,LEWIS COUNTY MISSOURI,99,1.048506672,-1.17559839,B,3,B3
13267,12583,212,1.684812843,TATTNALL COUNTY GEORGIA,43,0.341730907,-1.343081936,B,3,B3
29137,10891,213,1.955743274,MONROE COUNTY MISSOURI,1,0.009181893,-1.946561381,B,3,B3
28139,13605,213,1.565600882,TIPPAH COUNTY MISSISSIPPI,10,0.073502389,-1.492098493,B,3,B3
21163,16978,213,1.254564731,MEADE COUNTY KENTUCKY,24,0.141359406,-1.113205325,B,3,B3
55091,7432,214,2.879440258,PEPIN COUNTY WISCONSIN,28,0.376749193,-2.502691065,B,3,B3
21169,9669,214,2.213258869,METCALFE COUNTY KENTUCKY,16,0.165477299,-2.04778157,B,3,B3
29167,22391,214,0.955741146,POLK COUNTY MISSOURI,10,0.044660801,-0.911080345,B,3,B3
37037,39121,215,0.549576954,CHATHAM COUNTY NORTH CAROLINA,234,0.598144219,0.048567265,B,3,B3
17185,8238,219,2.658412236,WABASH COUNTY ILLINOIS,10,0.121388687,-2.537023549,B,3,B3
1013,13696,219,1.599007009,BUTLER COUNTY ALABAMA,4,0.029205607,-1.569801402,B,3,B3
13201,4602,221,4.802259887,MILLER COUNTY GEORGIA,27,0.586701434,-4.215558453,B,3,B3
49051,13072,221,1.690636475,WASATCH COUNTY UTAH,56,0.428396573,-1.262239902,B,3,B3
47127,5534,224,4.047705096,MOORE COUNTY TENNESSEE,10,0.18070112,-3.867003976,B,3,B3
28159,12091,224,1.852617649,WINSTON COUNTY MISSISSIPPI,20,0.16541229,-1.687205359,B,3,B3
55069,21478,224,1.042927647,LINCOLN COUNTY WISCONSIN,34,0.158301518,-0.884626129,B,3,B3
37165,17086,224,1.311014866,SCOTLAND COUNTY NORTH CAROLINA,83,0.48577783,-0.825237036,B,3,B3
13161,9507,225,2.366677185,JEFF DAVIS COUNTY GEORGIA,27,0.284001262,-2.082675923,B,3,B3
45081,14906,225,1.509459278,SALUDA COUNTY SOUTH CAROLINA,33,0.221387361,-1.288071917,B,3,B3
37003,24372,226,0.927293616,ALEXANDER COUNTY NORTH CAROLINA,27,0.110782866,-0.81651075,B,3,B3
28037,5438,230,4.229496138,FRANKLIN COUNTY MISSISSIPPI,4,0.073556455,-4.155939683,B,3,B3
39117,25641,232,0.904800905,MORROW COUNTY OHIO,28,0.109200109,-0.795600796,B,3,B3
8119,15146,233,1.538359963,TELLER COUNTY COLORADO,53,0.349927374,-1.188432589,B,3,B3
13251,9752,234,2.399507793,SCREVEN COUNTY GEORGIA,27,0.276866284,-2.122641509,B,3,B3
37123,18395,235,1.277521066,MONTGOMERY COUNTY NORTH CAROLINA,23,0.125033977,-1.152487089,B,3,B3
1045,26819,237,0.883701853,DALE COUNTY ALABAMA,82,0.305753384,-0.577948469,B,3,B3
13279,13699,239,1.744652894,TOOMBS COUNTY GEORGIA,57,0.416088766,-1.328564128,B,3,B3
28103,7724,240,3.107198343,NOXUBEE COUNTY MISSISSIPPI,15,0.194199896,-2.912998447,B,3,B3
31065,6348,243,3.827977316,FURNAS COUNTY NEBRASKA,3,0.047258979,-3.780718337,B,3,B3
13159,8630,243,2.81575898,JASPER COUNTY GEORGIA,37,0.428736964,-2.387022016,B,3,B3
51031,29479,244,0.82770786,CAMPBELL COUNTY VIRGINIA,42,0.142474304,-0.685233556,B,3,B3
51083,30972,245,0.791037066,HALIFAX COUNTY VIRGINIA,18,0.058117009,-0.732920057,B,3,B3
